,Канал: 0,Канал: 1
3134905,0.029,-2.012
3135047,0.117,-2.080
3135189,0.166,-2.158
3135331,0.254,-2.197
3135473,0.195,-2.246
3135615,0.176,-2.295
3135757,0.215,-2.334
3135899,0.244,-2.373
3136041,0.254,-2.402
3136183,0.322,-2.432
3136325,0.361,-2.480
3136467,0.459,-2.510
3136609,0.459,-2.539
3136751,0.400,-2.568
3136893,0.449,-2.588
3137035,0.449,-2.627
3137177,0.430,-2.656
3137319,0.410,-2.676
3137461,0.488,-2.725
3137603,0.400,-2.773
3137745,0.518,-2.832
3137887,0.508,-2.900
3138029,0.488,-2.939
3138171,0.527,-2.979
3138313,0.605,-2.988
3138455,0.527,-2.969
3138597,0.547,-2.949
3138739,0.547,-2.881
3138881,0.635,-2.783
3139023,0.566,-2.656
3139165,0.674,-2.559
3139307,0.518,-2.461
3139449,0.537,-2.363
3139591,0.557,-2.246
3139733,0.654,-2.158
3139875,0.547,-2.041
3140017,0.586,-1.934
3140159,0.537,-1.826
3140301,0.459,-1.689
3140443,0.518,-1.543
3140585,0.488,-1.426
3140727,0.439,-1.260
3140869,0.635,-1.094
3141011,0.527,-0.938
3141153,0.381,-0.762
3141295,0.508,-0.615
3141437,0.537,-0.469
3141579,0.537,-0.322
3141721,0.586,-0.195
3141863,0.625,-0.059
3142005,0.469,0.078
3142147,0.547,0.225
3142289,0.439,0.342
3142431,0.449,0.488
3142573,0.459,0.615
3142715,0.459,0.713
3142857,0.449,0.840
3142999,0.313,0.947
3143141,0.254,1.045
3143283,0.234,1.133
3143425,0.117,1.240
3143567,0.156,1.309
3143709,0.098,1.406
3143851,0.049,1.484
3143993,-0.049,1.563
3144135,-0.039,1.631
3144277,-0.088,1.709
3144419,-0.146,1.787
3144561,-0.195,1.855
3144703,-0.117,1.914
3144845,-0.273,1.973
3144987,-0.449,2.051
3145129,-0.322,2.119
3145271,-0.430,2.158
3145413,-0.361,2.217
3145555,-0.459,2.266
3145697,-0.439,2.295
3145839,-0.430,2.334
3145981,-0.479,2.373
3146123,-0.420,2.412
3146265,-0.449,2.441
3146407,-0.586,2.471
3146549,-0.527,2.490
3146691,-0.586,2.529
3146833,-0.547,2.549
3146975,-0.566,2.559
3147117,-0.596,2.598
3147259,-0.605,2.656
3147401,-0.674,2.676
3147543,-0.615,2.734
3147685,-0.654,2.803
3147827,-0.713,2.832
3147969,-0.615,2.881
3148111,-0.557,2.920
3148253,-0.674,2.920
3148395,-0.791,2.920
3148537,-0.693,2.910
3148679,-0.752,2.852
3148821,-0.684,2.764
3148963,-0.732,2.646
3149105,-0.781,2.529
3149247,-0.742,2.451
3149389,-0.703,2.354
3149531,-0.693,2.266
3149673,-0.684,2.158
3149815,-0.771,2.061
3149957,-0.713,1.953
3150099,-0.791,1.836
3150241,-0.693,1.719
3150383,-0.684,1.582
3150525,-0.625,1.436
3150667,-0.801,1.299
3150809,-0.742,1.143
3150951,-0.566,0.967
3151093,-0.605,0.801
3151235,-0.693,0.654
3151377,-0.625,0.498
3151519,-0.654,0.361
3151661,-0.723,0.225
3151803,-0.625,0.078
3151945,-0.596,-0.049
3152087,-0.586,-0.176
3152229,-0.674,-0.322
3152371,-0.635,-0.449
3152513,-0.615,-0.576
3152655,-0.645,-0.684
3152798,-0.566,-0.811
3152940,-0.547,-0.918
3153082,-0.527,-1.025
3153224,-0.420,-1.143
3153366,-0.439,-1.211
3153508,-0.322,-1.309
3153650,-0.410,-1.396
3153792,-0.078,-1.465
3153934,-0.283,-1.533
3154076,-0.039,-1.611
3154218,-0.107,-1.680
3154360,-0.078,-1.748
3154502,-0.088,-1.816
3154644,-0.010,-1.875
3154786,0.029,-1.953
3154928,0.088,-2.031
3155070,0.176,-2.090
3155212,0.176,-2.158
3155354,0.137,-2.207
3155496,0.234,-2.246
3155638,0.195,-2.285
3155780,0.332,-2.324
3155922,0.264,-2.354
3156064,0.293,-2.412
3156206,0.391,-2.432
3156348,0.234,-2.461
3156490,0.410,-2.500
3156632,0.361,-2.520
3156774,0.459,-2.568
3156916,0.410,-2.578
3157058,0.410,-2.607
3157200,0.449,-2.637
3157342,0.371,-2.686
3157484,0.391,-2.715
3157626,0.381,-2.764
3157768,0.508,-2.813
3157910,0.488,-2.861
3158052,0.537,-2.920
3158194,0.420,-2.969
3158336,0.586,-2.959
3158478,0.596,-2.959
3158620,0.547,-2.930
3158762,0.674,-2.871
3158904,0.645,-2.773
3159046,0.645,-2.646
3159188,0.527,-2.539
3159330,0.576,-2.451
3159472,0.732,-2.334
3159614,0.576,-2.236
3159756,0.586,-2.139
3159898,0.625,-2.031
3160040,0.596,-1.924
3160182,0.518,-1.787
3160324,0.508,-1.680
3160466,0.596,-1.553
3160608,0.576,-1.406
3160750,0.615,-1.250
3160892,0.518,-1.074
3161034,0.420,-0.918
3161176,0.469,-0.752
3161318,0.498,-0.605
3161460,0.518,-0.459
3161602,0.596,-0.313
3161744,0.527,-0.176
3161886,0.488,-0.039
3162028,0.430,0.098
3162170,0.342,0.225
3162312,0.566,0.371
3162454,0.479,0.488
3162596,0.410,0.615
3162738,0.381,0.752
3162880,0.449,0.830
3163022,0.283,0.957
3163164,0.381,1.045
3163306,0.264,1.143
3163448,0.195,1.240
3163590,0.107,1.328
3163732,0.176,1.406
3163874,-0.049,1.494
3164016,-0.098,1.572
3164158,-0.098,1.631
3164300,-0.107,1.709
3164442,-0.156,1.777
3164584,-0.117,1.846
3164726,-0.186,1.924
3164868,-0.283,1.992
3165010,-0.225,2.041
3165152,-0.205,2.100
3165294,-0.391,2.158
3165436,-0.410,2.207
3165578,-0.430,2.256
3165720,-0.313,2.285
3165862,-0.410,2.334
3166004,-0.469,2.354
3166146,-0.596,2.402
3166288,-0.479,2.422
3166430,-0.635,2.461
3166572,-0.518,2.490
3166714,-0.498,2.520
3166856,-0.605,2.549
3166998,-0.586,2.578
3167140,-0.654,2.607
3167282,-0.625,2.637
3167424,-0.576,2.686
3167566,-0.615,2.725
3167708,-0.596,2.773
3167850,-0.674,2.832
3167992,-0.537,2.871
3168134,-0.625,2.891
3168276,-0.732,2.920
3168418,-0.693,2.930
3168560,-0.811,2.891
3168702,-0.840,2.861
3168844,-0.811,2.754
3168986,-0.605,2.637
3169128,-0.723,2.539
3169270,-0.752,2.441
3169412,-0.801,2.354
3169554,-0.801,2.256
3169696,-0.732,2.139
3169838,-0.752,2.051
3169980,-0.635,1.934
3170122,-0.625,1.826
3170264,-0.771,1.709
3170406,-0.723,1.572
3170548,-0.732,1.436
3170690,-0.713,1.270
3170832,-0.771,1.123
3170974,-0.674,0.957
3171116,-0.723,0.791
3171258,-0.645,0.625
3171400,-0.742,0.488
3171542,-0.762,0.352
3171684,-0.693,0.205
3171826,-0.605,0.078
3171968,-0.664,-0.059
3172110,-0.664,-0.186
3172252,-0.625,-0.332
3172394,-0.635,-0.469
3172536,-0.664,-0.586
3172678,-0.625,-0.703
3172820,-0.547,-0.811
3172962,-0.527,-0.918
3173104,-0.459,-1.045
3173246,-0.508,-1.143
3173388,-0.352,-1.221
3173530,-0.352,-1.299
3173672,-0.332,-1.387
3173814,-0.273,-1.475
3173956,-0.244,-1.543
3174098,-0.107,-1.631
3174240,-0.088,-1.699
3174382,-0.029,-1.758
3174524,-0.059,-1.807
3174666,-0.117,-1.895
3174808,0.107,-1.953
3174950,0.049,-2.021
3175092,0.127,-2.090
3175234,0.225,-2.148
3175376,0.156,-2.207
3175518,0.244,-2.236
3175660,0.283,-2.285
3175802,0.313,-2.324
3175944,0.244,-2.373
3176086,0.293,-2.402
3176228,0.322,-2.441
3176370,0.313,-2.471
3176512,0.283,-2.510
3176654,0.342,-2.529
3176796,0.322,-2.559
3176938,0.332,-2.588
3177080,0.371,-2.617
3177222,0.498,-2.646
3177364,0.391,-2.676
3177506,0.400,-2.715
3177648,0.410,-2.764
3177790,0.527,-2.832
3177932,0.439,-2.891
3178074,0.420,-2.920
3178216,0.537,-2.969
3178358,0.527,-2.969
3178500,0.537,-2.959
3178642,0.645,-2.920
3178784,0.547,-2.881
3178926,0.615,-2.773
3179068,0.615,-2.646
3179210,0.586,-2.549
3179352,0.596,-2.441
3179494,0.537,-2.344
3179636,0.586,-2.246
3179778,0.615,-2.139
3179920,0.537,-2.021
3180062,0.488,-1.924
3180204,0.566,-1.797
3180346,0.449,-1.670
3180488,0.615,-1.533
3180631,0.527,-1.396
3180773,0.635,-1.230
3180915,0.605,-1.084
3181057,0.566,-0.918
3181199,0.557,-0.752
3181341,0.557,-0.586
3181483,0.488,-0.439
3181625,0.527,-0.322
3181767,0.498,-0.176
3181909,0.469,-0.039
3182051,0.547,0.098
3182193,0.537,0.234
3182335,0.508,0.381
3182477,0.371,0.498
3182619,0.371,0.625
3182761,0.410,0.742
3182903,0.332,0.850
3183045,0.273,0.967
3183187,0.254,1.045
3183329,0.166,1.133
3183471,0.137,1.230
3183613,0.068,1.328
3183755,0.010,1.406
3183897,-0.039,1.514
3184039,0.020,1.563
3184181,-0.088,1.650
3184323,-0.137,1.699
3184465,-0.205,1.787
3184607,-0.186,1.846
3184749,-0.234,1.904
3184891,-0.215,1.992
3185033,-0.313,2.061
3185175,-0.420,2.100
3185317,-0.361,2.168
3185459,-0.439,2.207
3185601,-0.430,2.246
3185743,-0.420,2.295
3185885,-0.557,2.334
3186027,-0.537,2.363
3186169,-0.566,2.402
3186311,-0.488,2.441
3186453,-0.488,2.480
3186595,-0.488,2.480
3186737,-0.576,2.529
3186879,-0.605,2.539
3187021,-0.518,2.578
3187163,-0.557,2.607
3187305,-0.605,2.656
3187447,-0.732,2.695
3187589,-0.605,2.744
3187731,-0.625,2.803
3187873,-0.635,2.842
3188015,-0.732,2.920
3188157,-0.645,2.920
3188299,-0.615,2.959
3188441,-0.732,2.949
3188583,-0.742,2.930
3188725,-0.898,2.861
3188867,-0.732,2.764
3189009,-0.693,2.656
3189151,-0.713,2.539
3189293,-0.801,2.461
3189435,-0.723,2.344
3189577,-0.732,2.246
3189719,-0.723,2.148
3189861,-0.684,2.041
3190003,-0.596,1.934
3190145,-0.771,1.826
3190287,-0.684,1.699
3190429,-0.693,1.563
3190571,-0.703,1.436
3190713,-0.693,1.289
3190855,-0.615,1.113
3190997,-0.615,0.947
3191139,-0.723,0.791
3191281,-0.674,0.635
3191423,-0.723,0.479
3191565,-0.674,0.352
3191707,-0.615,0.205
3191849,-0.811,0.068
3191991,-0.615,-0.068
3192133,-0.635,-0.205
3192275,-0.684,-0.332
3192417,-0.586,-0.469
3192559,-0.625,-0.586
3192701,-0.566,-0.703
3192843,-0.566,-0.820
3192985,-0.498,-0.947
3193127,-0.537,-1.045
3193269,-0.420,-1.133
3193411,-0.410,-1.240
3193553,-0.352,-1.309
3193695,-0.195,-1.387
3193837,-0.166,-1.475
3193979,-0.117,-1.553
3194121,-0.166,-1.621
3194263,-0.049,-1.699
3194405,0.059,-1.768
3194547,-0.059,-1.836
3194689,0.088,-1.904
3194831,0.127,-1.963
3194973,0.137,-2.031
3195115,0.146,-2.090
3195257,0.146,-2.158
3195399,0.156,-2.188
3195541,0.166,-2.266
3195683,0.254,-2.305
3195825,0.273,-2.324
3195967,0.293,-2.373
3196109,0.313,-2.402
3196251,0.342,-2.451
3196393,0.293,-2.480
3196535,0.479,-2.520
3196677,0.322,-2.549
3196819,0.361,-2.559
3196961,0.420,-2.598
3197103,0.488,-2.637
3197245,0.361,-2.646
3197387,0.449,-2.686
3197529,0.391,-2.744
3197671,0.508,-2.793
3197813,0.518,-2.852
3197955,0.576,-2.910
3198097,0.479,-2.959
3198239,0.586,-2.988
3198381,0.537,-2.988
3198523,0.557,-2.979
3198665,0.566,-2.949
3198807,0.537,-2.891
3198949,0.605,-2.764
3199091,0.645,-2.656
3199233,0.566,-2.539
3199375,0.645,-2.451
3199517,0.547,-2.344
3199659,0.645,-2.227
3199801,0.635,-2.139
3199943,0.605,-2.031
3200085,0.615,-1.904
3200227,0.654,-1.787
3200369,0.654,-1.670
3200511,0.596,-1.523
3200653,0.469,-1.377
3200795,0.596,-1.240
3200937,0.508,-1.064
3201079,0.625,-0.889
3201221,0.449,-0.732
3201363,0.547,-0.576
3201505,0.449,-0.459
3201647,0.508,-0.313
3201789,0.361,-0.156
3201931,0.459,-0.029
3202073,0.537,0.117
3202215,0.537,0.234
3202357,0.430,0.381
3202499,0.479,0.508
3202641,0.371,0.625
3202783,0.381,0.742
3202925,0.342,0.869
3203067,0.264,0.977
3203209,0.303,1.055
3203351,0.264,1.162
3203493,0.088,1.240
3203635,0.166,1.338
3203777,0.000,1.406
3203919,-0.020,1.504
3204061,-0.098,1.572
3204203,-0.068,1.650
3204345,-0.107,1.719
3204487,-0.088,1.797
3204629,-0.205,1.826
3204771,-0.215,1.924
3204913,-0.342,1.992
3205055,-0.283,2.061
3205197,-0.391,2.129
3205339,-0.430,2.168
3205481,-0.420,2.217
3205623,-0.410,2.275
3205765,-0.557,2.305
3205907,-0.342,2.334
3206049,-0.527,2.393
3206191,-0.566,2.402
3206333,-0.557,2.461
3206475,-0.469,2.480
3206617,-0.547,2.500
3206759,-0.518,2.529
3206901,-0.518,2.559
3207043,-0.586,2.588
3207185,-0.430,2.627
3207327,-0.586,2.656
3207469,-0.547,2.705
3207611,-0.664,2.764
3207753,-0.693,2.822
3207895,-0.605,2.891
3208037,-0.645,2.920
3208179,-0.732,2.959
3208321,-0.703,2.959
3208464,-0.801,2.939
3208606,-0.752,2.910
3208748,-0.693,2.871
3208890,-0.752,2.754
3209032,-0.742,2.627
3209174,-0.693,2.529
3209316,-0.742,2.441
3209458,-0.684,2.354
3209600,-0.830,2.246
3209742,-0.684,2.139
3209884,-0.762,2.041
3210026,-0.762,1.934
3210168,-0.752,1.807
3210310,-0.713,1.689
3210452,-0.703,1.563
3210594,-0.771,1.416
3210736,-0.742,1.260
3210878,-0.693,1.113
3211020,-0.781,0.938
3211162,-0.742,0.762
3211304,-0.645,0.615
3211446,-0.693,0.479
3211588,-0.723,0.332
3211730,-0.635,0.195
3211872,-0.703,0.059
3212014,-0.693,-0.078
3212156,-0.615,-0.215
3212298,-0.654,-0.332
3212440,-0.576,-0.479
3212582,-0.605,-0.596
3212724,-0.508,-0.723
3212866,-0.586,-0.840
3213008,-0.518,-0.947
3213150,-0.459,-1.064
3213292,-0.449,-1.162
3213434,-0.391,-1.230
3213576,-0.410,-1.318
3213718,-0.303,-1.396
3213860,-0.215,-1.484
3214002,-0.176,-1.553
3214144,-0.195,-1.621
3214286,-0.117,-1.689
3214428,0.068,-1.768
3214570,0.020,-1.836
3214712,-0.049,-1.895
3214854,0.000,-1.963
3214996,0.107,-2.051
3215138,0.107,-2.109
3215280,0.107,-2.168
3215422,0.176,-2.227
3215564,0.264,-2.256
3215706,0.264,-2.295
3215848,0.244,-2.344
3215990,0.225,-2.383
3216132,0.234,-2.432
3216274,0.352,-2.441
3216416,0.342,-2.471
3216558,0.469,-2.510
3216700,0.391,-2.539
3216842,0.469,-2.578
3216984,0.313,-2.588
3217126,0.361,-2.617
3217268,0.430,-2.666
3217410,0.430,-2.686
3217552,0.361,-2.764
3217694,0.439,-2.783
3217836,0.439,-2.852
3217978,0.498,-2.910
3218120,0.420,-2.949
3218262,0.479,-2.969
3218404,0.547,-2.959
3218546,0.537,-2.959
3218688,0.586,-2.939
3218830,0.557,-2.871
3218972,0.518,-2.734
3219114,0.469,-2.627
3219256,0.596,-2.539
3219398,0.723,-2.432
3219540,0.469,-2.324
3219682,0.703,-2.236
3219824,0.605,-2.119
3219966,0.557,-2.002
3220108,0.674,-1.895
3220250,0.479,-1.777
3220392,0.547,-1.650
3220534,0.576,-1.514
3220676,0.576,-1.367
3220818,0.498,-1.221
3220960,0.527,-1.064
3221102,0.576,-0.869
3221244,0.488,-0.723
3221386,0.459,-0.566
3221528,0.557,-0.430
3221670,0.498,-0.283
3221812,0.469,-0.166
3221954,0.469,-0.029
3222096,0.508,0.127
3222238,0.459,0.244
3222380,0.361,0.391
3222522,0.479,0.527
3222664,0.400,0.635
3222806,0.391,0.752
3222948,0.342,0.869
3223090,0.322,0.957
3223232,0.283,1.064
3223374,0.234,1.172
3223516,0.156,1.250
3223658,0.166,1.348
3223800,0.068,1.426
3223942,0.020,1.504
3224084,-0.020,1.572
3224226,-0.137,1.641
3224368,-0.205,1.709
3224510,-0.273,1.777
3224652,-0.254,1.846
3224794,-0.303,1.924
3224936,-0.234,1.973
3225078,-0.361,2.061
3225220,-0.361,2.119
3225362,-0.303,2.168
3225504,-0.361,2.227
3225646,-0.410,2.246
3225788,-0.381,2.305
3225930,-0.361,2.344
3226072,-0.449,2.363
3226214,-0.488,2.412
3226356,-0.547,2.432
3226498,-0.508,2.451
3226640,-0.439,2.500
3226782,-0.557,2.520
3226924,-0.547,2.549
3227066,-0.518,2.568
3227208,-0.596,2.617
3227350,-0.498,2.646
3227492,-0.566,2.686
3227634,-0.605,2.754
3227776,-0.645,2.813
3227918,-0.615,2.861
3228060,-0.713,2.910
3228202,-0.703,2.930
3228344,-0.654,2.959
3228486,-0.752,2.939
3228628,-0.742,2.900
3228770,-0.703,2.861
3228912,-0.625,2.734
3229054,-0.879,2.617
3229196,-0.771,2.539
3229338,-0.801,2.432
3229480,-0.762,2.344
3229622,-0.693,2.236
3229764,-0.674,2.139
3229906,-0.752,2.031
3230048,-0.684,1.914
3230190,-0.762,1.797
3230332,-0.713,1.680
3230474,-0.723,1.543
3230616,-0.732,1.406
3230758,-0.664,1.250
3230900,-0.791,1.094
3231042,-0.625,0.928
3231184,-0.576,0.742
3231326,-0.645,0.615
3231468,-0.674,0.459
3231610,-0.713,0.332
3231752,-0.781,0.176
3231894,-0.684,0.049
3232036,-0.713,-0.068
3232178,-0.645,-0.205
3232320,-0.605,-0.352
3232462,-0.645,-0.469
3232604,-0.596,-0.605
3232746,-0.557,-0.713
3232888,-0.449,-0.830
3233030,-0.537,-0.957
3233172,-0.459,-1.064
3233314,-0.430,-1.172
3233456,-0.430,-1.250
3233598,-0.371,-1.328
3233740,-0.283,-1.387
3233882,-0.264,-1.475
3234024,-0.234,-1.553
3234166,-0.059,-1.621
3234308,-0.078,-1.709
3234450,0.020,-1.758
3234592,0.059,-1.836
3234734,0.107,-1.904
3234876,0.059,-1.963
3235018,0.049,-2.041
3235160,0.146,-2.109
3235302,0.215,-2.168
3235444,0.313,-2.197
3235586,0.127,-2.275
3235728,0.303,-2.305
3235870,0.264,-2.334
3236012,0.293,-2.373
3236155,0.322,-2.402
3236297,0.322,-2.441
3236439,0.322,-2.461
3236581,0.273,-2.510
3236723,0.371,-2.549
3236865,0.410,-2.578
3237007,0.273,-2.588
3237149,0.439,-2.617
3237291,0.459,-2.656
3237433,0.420,-2.686
3237575,0.439,-2.744
3237717,0.342,-2.783
3237859,0.400,-2.842
3238001,0.498,-2.891
3238143,0.488,-2.939
3238285,0.557,-2.959
3238427,0.557,-2.969
3238569,0.527,-2.959
3238711,0.605,-2.920
3238853,0.635,-2.861
3238995,0.586,-2.734
3239137,0.645,-2.607
3239279,0.615,-2.520
3239421,0.576,-2.422
3239563,0.576,-2.334
3239705,0.498,-2.207
3239847,0.664,-2.109
3239989,0.645,-2.012
3240131,0.557,-1.904
3240273,0.635,-1.768
3240415,0.518,-1.650
3240557,0.654,-1.514
3240699,0.615,-1.357
3240841,0.547,-1.221
3240983,0.527,-1.045
3241125,0.508,-0.869
3241267,0.488,-0.713
3241409,0.488,-0.566
3241551,0.615,-0.430
3241693,0.508,-0.283
3241835,0.557,-0.137
3241977,0.439,-0.020
3242119,0.459,0.127
3242261,0.498,0.264
3242403,0.488,0.391
3242545,0.361,0.527
3242687,0.400,0.635
3242829,0.244,0.762
3242971,0.400,0.879
3243113,0.264,0.977
3243255,0.313,1.064
3243397,0.195,1.162
3243539,0.146,1.250
3243681,0.156,1.338
3243823,0.088,1.426
3243965,-0.020,1.504
3244107,-0.010,1.572
3244249,-0.039,1.650
3244391,-0.176,1.719
3244533,-0.127,1.777
3244675,-0.264,1.846
3244817,-0.176,1.924
3244959,-0.322,1.973
3245101,-0.381,2.041
3245243,-0.342,2.119
3245385,-0.381,2.178
3245527,-0.361,2.217
3245669,-0.322,2.256
3245811,-0.518,2.305
3245953,-0.381,2.324
3246095,-0.527,2.373
3246237,-0.449,2.402
3246379,-0.479,2.441
3246521,-0.439,2.471
3246663,-0.557,2.500
3246805,-0.518,2.529
3246947,-0.576,2.559
3247089,-0.527,2.578
3247231,-0.615,2.607
3247373,-0.713,2.646
3247515,-0.645,2.705
3247657,-0.654,2.744
3247799,-0.547,2.813
3247941,-0.684,2.861
3248083,-0.635,2.910
3248225,-0.762,2.949
3248367,-0.752,2.939
3248509,-0.664,2.939
3248651,-0.771,2.900
3248793,-0.684,2.852
3248935,-0.781,2.744
3249077,-0.820,2.617
3249219,-0.693,2.520
3249361,-0.820,2.432
3249503,-0.752,2.344
3249645,-0.771,2.236
3249787,-0.771,2.129
3249929,-0.742,2.031
3250071,-0.684,1.914
3250213,-0.674,1.807
3250355,-0.752,1.670
3250497,-0.801,1.553
3250639,-0.742,1.396
3250781,-0.645,1.240
3250923,-0.684,1.084
3251065,-0.732,0.928
3251207,-0.742,0.762
3251349,-0.723,0.605
3251491,-0.566,0.449
3251633,-0.742,0.313
3251775,-0.635,0.176
3251917,-0.654,0.059
3252059,-0.723,-0.088
3252201,-0.635,-0.225
3252343,-0.605,-0.361
3252485,-0.635,-0.479
3252627,-0.498,-0.605
3252769,-0.645,-0.732
3252911,-0.576,-0.840
3253053,-0.488,-0.938
3253195,-0.527,-1.055
3253337,-0.439,-1.152
3253479,-0.342,-1.250
3253621,-0.381,-1.338
3253763,-0.186,-1.416
3253905,-0.156,-1.475
3254047,-0.107,-1.563
3254189,-0.098,-1.631
3254331,-0.088,-1.699
3254473,0.029,-1.758
3254615,0.127,-1.826
3254757,0.107,-1.895
3254899,0.039,-1.973
3255041,0.078,-2.031
3255183,0.020,-2.100
3255325,0.107,-2.148
3255467,0.146,-2.207
3255609,0.283,-2.256
3255751,0.166,-2.305
3255893,0.293,-2.334
3256035,0.293,-2.373
3256177,0.283,-2.412
3256319,0.488,-2.451
3256461,0.332,-2.461
3256603,0.361,-2.510
3256745,0.381,-2.549
3256887,0.469,-2.559
3257029,0.303,-2.588
3257171,0.410,-2.627
3257313,0.342,-2.656
3257455,0.488,-2.705
3257597,0.547,-2.734
3257739,0.430,-2.793
3257881,0.469,-2.852
3258023,0.439,-2.910
3258165,0.508,-2.939
3258307,0.498,-2.969
3258449,0.537,-2.969
3258591,0.518,-2.959
3258733,0.518,-2.930
3258875,0.625,-2.871
3259017,0.537,-2.725
3259159,0.566,-2.627
3259301,0.566,-2.510
3259443,0.625,-2.432
3259585,0.605,-2.314
3259727,0.547,-2.217
3259869,0.566,-2.119
3260011,0.547,-2.012
3260153,0.625,-1.885
3260295,0.664,-1.768
3260437,0.547,-1.650
3260579,0.557,-1.504
3260721,0.566,-1.348
3260863,0.586,-1.221
3261005,0.381,-1.045
3261147,0.488,-0.869
3261289,0.586,-0.723
3261431,0.566,-0.566
3261573,0.576,-0.410
3261715,0.537,-0.283
3261857,0.449,-0.146
3261999,0.439,-0.010
3262141,0.449,0.127
3262283,0.469,0.264
3262425,0.469,0.400
3262567,0.488,0.527
3262709,0.420,0.654
3262851,0.342,0.771
3262993,0.283,0.850
3263135,0.264,0.986
3263277,0.371,1.084
3263419,0.215,1.162
3263561,0.166,1.240
3263703,0.127,1.357
3263845,0.029,1.416
3263988,-0.010,1.514
3264130,-0.078,1.582
3264272,-0.088,1.660
3264414,-0.117,1.729
3264556,-0.205,1.787
3264698,-0.186,1.846
3264840,-0.225,1.924
3264982,-0.273,1.982
3265124,-0.322,2.041
3265266,-0.322,2.100
3265408,-0.322,2.178
3265550,-0.400,2.217
3265692,-0.547,2.266
3265834,-0.488,2.305
3265976,-0.420,2.344
3266118,-0.430,2.373
3266260,-0.537,2.412
3266402,-0.527,2.441
3266544,-0.518,2.451
3266686,-0.557,2.490
3266828,-0.479,2.529
3266970,-0.605,2.559
3267112,-0.615,2.588
3267254,-0.576,2.598
3267396,-0.547,2.666
3267538,-0.703,2.695
3267680,-0.654,2.773
3267822,-0.557,2.832
3267964,-0.674,2.881
3268106,-0.752,2.939
3268248,-0.684,2.969
3268390,-0.811,2.979
3268532,-0.801,2.969
3268674,-0.684,2.920
3268816,-0.723,2.871
3268958,-0.713,2.744
3269100,-0.820,2.627
3269242,-0.693,2.529
3269384,-0.625,2.432
3269526,-0.762,2.334
3269668,-0.771,2.236
3269810,-0.713,2.119
3269952,-0.723,2.012
3270094,-0.732,1.914
3270236,-0.703,1.797
3270378,-0.703,1.670
3270520,-0.723,1.533
3270662,-0.723,1.396
3270804,-0.791,1.240
3270946,-0.654,1.084
3271088,-0.703,0.908
3271230,-0.732,0.742
3271372,-0.684,0.596
3271514,-0.684,0.439
3271656,-0.684,0.303
3271798,-0.674,0.166
3271940,-0.732,0.029
3272082,-0.576,-0.088
3272224,-0.566,-0.244
3272366,-0.635,-0.361
3272508,-0.674,-0.498
3272650,-0.557,-0.596
3272792,-0.566,-0.732
3272934,-0.469,-0.859
3273076,-0.576,-0.957
3273218,-0.420,-1.064
3273360,-0.381,-1.162
3273502,-0.293,-1.250
3273644,-0.400,-1.328
3273786,-0.391,-1.416
3273928,-0.156,-1.484
3274070,-0.195,-1.563
3274212,-0.039,-1.650
3274354,-0.156,-1.719
3274496,-0.010,-1.768
3274638,-0.098,-1.826
3274780,0.029,-1.914
3274922,-0.020,-1.982
3275064,0.088,-2.051
3275206,0.146,-2.119
3275348,0.166,-2.158
3275490,0.195,-2.217
3275632,0.234,-2.275
3275774,0.303,-2.305
3275916,0.244,-2.354
3276058,0.342,-2.373
3276200,0.273,-2.412
3276342,0.352,-2.441
3276484,0.322,-2.480
3276626,0.283,-2.510
3276768,0.293,-2.539
3276910,0.293,-2.578
3277052,0.430,-2.598
3277194,0.439,-2.627
3277336,0.400,-2.666
3277478,0.527,-2.705
3277620,0.391,-2.773
3277762,0.498,-2.822
3277904,0.479,-2.881
3278046,0.547,-2.939
3278188,0.566,-2.959
3278330,0.430,-2.998
3278472,0.615,-2.998
3278614,0.557,-2.988
3278756,0.557,-2.939
3278898,0.508,-2.871
3279040,0.518,-2.734
3279182,0.527,-2.607
3279324,0.527,-2.520
3279466,0.557,-2.422
3279608,0.566,-2.314
3279750,0.449,-2.197
3279892,0.439,-2.100
3280034,0.518,-1.992
3280176,0.674,-1.885
3280318,0.596,-1.768
3280460,0.547,-1.631
3280602,0.566,-1.504
3280744,0.566,-1.357
3280886,0.625,-1.191
3281028,0.508,-1.045
3281170,0.527,-0.879
3281312,0.527,-0.703
3281454,0.586,-0.547
3281596,0.596,-0.400
3281738,0.420,-0.264
3281880,0.596,-0.137
3282022,0.498,-0.010
3282164,0.469,0.137
3282306,0.518,0.264
3282448,0.381,0.400
3282590,0.430,0.527
3282732,0.498,0.664
3282874,0.342,0.781
3283016,0.342,0.898
3283158,0.469,0.967
3283300,0.283,1.094
3283442,0.176,1.191
3283584,0.166,1.260
3283726,0.137,1.357
3283868,-0.010,1.426
3284010,-0.010,1.504
3284152,-0.049,1.592
3284294,-0.127,1.670
3284436,-0.137,1.729
3284578,-0.176,1.777
3284720,-0.332,1.855
3284862,-0.225,1.934
3285004,-0.293,2.002
3285146,-0.498,2.080
3285288,-0.342,2.119
3285430,-0.391,2.168
3285572,-0.469,2.217
3285714,-0.391,2.285
3285856,-0.518,2.314
3285998,-0.469,2.354
3286140,-0.537,2.383
3286282,-0.518,2.412
3286424,-0.479,2.441
3286566,-0.527,2.471
3286708,-0.537,2.500
3286850,-0.547,2.529
3286992,-0.586,2.568
3287134,-0.488,2.588
