ангстремы	R	G_1	G_2	B
5257.478995	-112.741200	6.175061	3.457783	-51.230659
5257.521734	-112.703714	6.172603	3.407703	-51.210936
5257.564474	-112.675317	6.178095	3.297429	-51.202572
5257.607215	-112.634429	6.183587	3.216692	-51.203294
5257.649957	-112.631021	6.185671	3.095073	-51.204016
5257.692701	-112.620799	6.105987	2.959834	-51.180889
5257.735446	-112.616256	5.960440	2.868893	-51.150950
5257.778192	-112.584459	5.837614	2.788178	-51.134639
5257.820940	-112.587866	5.731829	2.732451	-51.118330
5257.863688	-112.598086	5.623779	2.619950	-51.098614
5257.906439	-112.602627	5.495297	2.510862	-51.091391
5257.949190	-112.627607	5.387261	2.422220	-51.121638
5257.991943	-112.642366	5.237221	2.344937	-51.141664
5258.034697	-112.665072	5.148501	2.316481	-51.166231
5258.077452	-112.660527	5.027997	2.339118	-51.203285
5258.120209	-112.694584	4.949506	2.341318	-51.270991
5258.162967	-112.713880	4.889186	2.317406	-51.325069
5258.205726	-112.767232	4.825463	2.285548	-51.373468
5258.248486	-112.805823	4.737904	2.238935	-51.404835
5258.291248	-112.839871	4.653757	2.215028	-51.461174
5258.334011	-112.876187	4.524208	2.182041	-51.467563
5258.376775	-112.889798	4.365153	2.085490	-51.468275
5258.419541	-112.902273	4.271943	2.021861	-51.448556
5258.462308	-112.910206	4.094745	1.883323	-51.412948
5258.505076	-112.945380	3.968634	1.682367	-51.375071
5258.547846	-112.969201	3.848205	1.489368	-51.312227
5258.590617	-113.003236	3.665361	1.315675	-51.260736
5258.633389	-112.996411	3.476853	1.163556	-51.239891
5258.676162	-112.973698	3.332617	0.962646	-51.240610
5258.718937	-112.965739	3.181581	0.785580	-51.220901
5258.761713	-112.939624	3.068003	0.631221	-51.244317
5258.804490	-112.931666	2.968049	0.550632	-51.255248
5258.847269	-112.905553	2.818173	0.441680	-51.312704
5258.890049	-112.872633	2.793124	0.384931	-51.366752
5258.932830	-112.813617	2.728362	0.392862	-51.413988
5258.975613	-112.739855	2.660201	0.432563	-51.494126
5259.018396	-112.669500	2.693024	0.458645	-51.591279
5259.061181	-112.618437	2.729249	0.457497	-51.632831
5259.103968	-112.592337	2.730301	0.545977	-51.667574
5259.146755	-112.550356	2.717739	0.620838	-51.702314
5259.189544	-112.528797	2.704043	0.717250	-51.707555
5259.232335	-112.495895	2.715306	0.802311	-51.715066
5259.275126	-112.514044	2.764003	0.904383	-51.678334
5259.317919	-112.531056	2.666363	0.984896	-51.648410
5259.360713	-112.550336	2.626581	1.032509	-51.635503
5259.403509	-112.605913	2.642381	1.057432	-51.590836
5259.446305	-112.664888	2.626422	1.098234	-51.507607
5259.489103	-112.743142	2.624074	1.194610	-51.473155
5259.531903	-112.806647	2.637605	1.266028	-51.430766
5259.574703	-112.867879	2.708977	1.345382	-51.363427
5259.617505	-112.922302	2.798491	1.369158	-51.319909
5259.660309	-112.976722	2.876659	1.367982	-51.287735
5259.703113	-112.984642	2.935543	1.375879	-51.280511
5259.745919	-113.007304	3.145250	1.399652	-51.281227
5259.788726	-113.052644	3.335665	1.420022	-51.260396
5259.831534	-113.069632	3.493184	1.457399	-51.244103
5259.874344	-113.079816	3.613275	1.478900	-51.247087
5259.917155	-113.067321	3.715215	1.462980	-51.239866
5259.959967	-113.052558	3.854567	1.442527	-51.236047
5260.002781	-113.049135	3.976903	1.443617	-51.253770
5260.045596	-113.036642	4.111703	1.501396	-51.248817
5260.088412	-113.025283	4.265769	1.585248	-51.231392
5260.131230	-113.041133	4.454971	1.644154	-51.196963
5260.174048	-113.034309	4.579541	1.703056	-51.142130
5260.216868	-112.994609	4.706371	1.797097	-51.097502
5260.259690	-112.967382	4.801452	1.885464	-51.071015
5260.302512	-112.933354	4.960008	1.985162	-51.044530
5260.345336	-112.887993	5.168430	2.087122	-51.008978
5260.388162	-112.847168	5.356437	2.175472	-51.001765
5260.430988	-112.797278	5.497959	2.261551	-51.019490
5260.473816	-112.755325	5.639473	2.343090	-51.036080
5260.516645	-112.706573	5.763978	2.407623	-51.042468
5260.559476	-112.638558	5.862407	2.518621	-51.037522
5260.602307	-112.584146	5.952896	2.653413	-51.046176
5260.645140	-112.530871	6.024114	2.774596	-51.049164
5260.687975	-112.473065	6.108927	2.898039	-51.028352
5260.730810	-112.419796	6.138206	3.053204	-51.031339
5260.773647	-112.384662	6.156152	3.250289	-51.034326
5260.816486	-112.360860	6.138968	3.502887	-51.016916
5260.859325	-112.342726	6.162578	3.741873	-50.971179
5260.902166	-112.321194	6.146528	3.979710	-50.928843
5260.945008	-112.308727	6.161071	4.266256	-50.888776
5260.987852	-112.300793	6.192610	4.549384	-50.883836
5261.030696	-112.287194	6.251338	4.840427	-50.883427
5261.073542	-112.310984	6.342918	5.132585	-50.884152
5261.116390	-112.324576	6.522862	5.460978	-50.914333
5261.159238	-112.320041	6.796825	5.747435	-50.895797
5261.202088	-112.317771	7.032254	5.989693	-50.868199
5261.244939	-112.308704	7.308450	6.231936	-50.829275
5261.287792	-112.308700	7.578966	6.495688	-50.772229
5261.330646	-112.320024	7.911767	6.770751	-50.719716
5261.373501	-112.320019	8.191310	7.001622	-50.709118
5261.416357	-112.318882	8.456111	7.165649	-50.670203
5261.459215	-112.323408	8.752610	7.266238	-50.612035
5261.502074	-112.269037	9.028704	7.380413	-50.570860
5261.544934	-112.207874	9.199451	7.448144	-50.496843
5261.587796	-112.179558	9.302234	7.510209	-50.459071
5261.630659	-112.135389	9.469565	7.564342	-50.428097
5261.673523	-112.082162	9.614236	7.556186	-50.385800
5261.716388	-111.999495	9.761163	7.542367	-50.366154
5261.759255	-111.897581	9.842401	7.492313	-50.349906
5261.802123	-111.817189	9.955341	7.444526	-50.262320
5261.844993	-111.740198	10.062612	7.490726	-50.183798
5261.887863	-111.666609	10.086085	7.540321	-50.115471
5261.930735	-111.641713	10.099367	7.569532	-50.034693
5261.973609	-111.629272	10.154541	7.622518	-49.966374
5262.016483	-111.587394	10.206315	7.698145	-49.885606
5262.059359	-111.551180	10.169776	7.805468	-49.811635
5262.102236	-111.517232	10.147957	7.956938	-49.770501
5262.145115	-111.514984	10.136329	8.058587	-49.716916
5262.187994	-111.522926	10.174512	8.162493	-49.676919
5262.230876	-111.507094	10.237598	8.266393	-49.682205
5262.273758	-111.469755	10.300679	8.323874	-49.694284
5262.316642	-111.427890	10.436203	8.424367	-49.721077
5262.359527	-111.373576	10.593226	8.495424	-49.738813
5262.402413	-111.328320	10.747975	8.524596	-49.746361
5262.445300	-111.300045	10.924220	8.565085	-49.752776
5262.488189	-111.285354	11.187606	8.562561	-49.752400
5262.531080	-111.280849	11.462293	8.557775	-49.712411
5262.573971	-111.269554	11.708670	8.620894	-49.697324
5262.616864	-111.255996	11.912026	8.699854	-49.657339
5262.659758	-111.256019	12.074629	8.819549	-49.627541
5262.702653	-111.309230	12.268908	8.908683	-49.598877
5262.745550	-111.369228	12.403200	9.026102	-49.538530
5262.788448	-111.424695	12.558983	9.171804	-49.473659
5262.831347	-111.453001	12.675153	9.362759	-49.418976
5262.874248	-111.474516	12.729082	9.518625	-49.369954
5262.917150	-111.499425	12.698146	9.723136	-49.326593
5262.960053	-111.505096	12.640057	9.848432	-49.344332
5263.002957	-111.507374	12.596680	9.926202	-49.354151
5263.045863	-111.528884	12.606481	10.017543	-49.383202
5263.088770	-111.548130	12.628725	10.030816	-49.399807
5263.131679	-111.528910	12.622686	10.082552	-49.408491
5263.174588	-111.494985	12.586102	10.047177	-49.453376
5263.217499	-111.454274	12.475990	9.995966	-49.520883
5263.260412	-111.444108	12.385114	9.947021	-49.600829
5263.303325	-111.449779	12.385870	9.905997	-49.684164
5263.346240	-111.453187	12.420560	9.809549	-49.768625
5263.389156	-111.471299	12.442806	9.836398	-49.810098
5263.432074	-111.481493	12.445822	9.854197	-49.834603
5263.474993	-111.465671	12.417168	9.825623	-49.845533
5263.517913	-111.445327	12.397565	9.842290	-49.857594
5263.560834	-111.426114	12.346295	9.811455	-49.888881
5263.603757	-111.408034	12.405861	9.847348	-49.904332
5263.646681	-111.408049	12.510659	9.935260	-49.898296
5263.689606	-111.400147	12.631282	9.973408	-49.878689
5263.732533	-111.385461	12.685180	10.038694	-49.848906
5263.775461	-111.344768	12.749251	10.128854	-49.795377
5263.818390	-111.306338	12.848372	10.150032	-49.772383
5263.861320	-111.276956	12.996108	10.218698	-49.757305
5263.904252	-111.258883	13.106523	10.320152	-49.753535
5263.947185	-111.261162	13.155874	10.421598	-49.724890
5263.990120	-111.270226	13.262885	10.528692	-49.660067
5264.033055	-111.329034	13.277181	10.589425	-49.590725
5264.075992	-111.387839	13.254167	10.602671	-49.521388
5264.118931	-111.443249	13.206283	10.656615	-49.474665
5264.161870	-111.506569	13.221709	10.691337	-49.418901
5264.204811	-111.591363	13.234874	10.749796	-49.391402
5264.247753	-111.667109	13.222038	10.810513	-49.337905
5264.290697	-111.734937	13.109728	10.844097	-49.303627
5264.333642	-111.805021	13.061856	10.851681	-49.263700
5264.376588	-111.847974	13.087457	10.827615	-49.254293
5264.419535	-111.890924	13.105145	10.860065	-49.276536
5264.462484	-111.844581	13.152218	10.958068	-49.315730
5264.505434	-111.795980	13.221893	11.040241	-49.380918
5264.548385	-111.758684	13.332250	11.091895	-49.417846
5264.591338	-111.698787	13.375921	11.122073	-49.475115
5264.634292	-111.610640	13.425241	11.110434	-49.536901
5264.677247	-111.531539	13.482468	11.070544	-49.595293
5264.720204	-111.466004	13.652696	11.034047	-49.650291
5264.763162	-111.389172	13.778843	11.034842	-49.731276
5264.806121	-111.328165	13.874474	11.052587	-49.812256
5264.849081	-111.284110	13.913601	11.056772	-49.890972
5264.892043	-111.301073	13.956116	10.996551	-49.953863
5264.935006	-111.296567	13.998627	10.983789	-50.016751
5264.977971	-111.281892	14.015150	10.973287	-50.088673
5265.020936	-111.270608	14.039581	10.941320	-50.159462
5265.063903	-111.309034	14.034636	10.917263	-50.208780
5265.106871	-111.336161	14.004837	10.931618	-50.264874
5265.149841	-111.350859	13.911777	10.889487	-50.301759
5265.192812	-111.367815	13.810814	10.838322	-50.296844
5265.235784	-111.382511	13.720024	10.783771	-50.281762
5265.278758	-111.359928	13.676683	10.699853	-50.242960
5265.321732	-111.322663	13.601716	10.630625	-50.190605
5265.364709	-111.322674	13.579843	10.545587	-50.097590
5265.407686	-111.320427	13.557970	10.505735	-50.017006
5265.450665	-111.331732	13.581278	10.557371	-49.914966
5265.493645	-111.298989	13.646373	10.668865	-49.809544
5265.536626	-111.275284	13.757769	10.775834	-49.696222
5265.579609	-111.266261	13.870288	10.970886	-49.579520
5265.622593	-111.267402	14.020067	11.156893	-49.480893
5265.665578	-111.262897	14.158545	11.364344	-49.394695
5265.708564	-111.287753	14.328634	11.592110	-49.329958
5265.751552	-111.315994	14.531460	11.826637	-49.294584
5265.794541	-111.287774	14.648455	12.037437	-49.271634
5265.837532	-111.247135	14.742859	12.201928	-49.234006
5265.880523	-111.200853	14.777415	12.295275	-49.225737
5265.923517	-111.165865	14.736319	12.342324	-49.242309
5265.966511	-111.133136	14.668129	12.364530	-49.258879
5266.009507	-111.086861	14.641716	12.344962	-49.316094
5266.052504	-111.049620	14.587081	12.324266	-49.354112
5266.095502	-111.012382	14.542609	12.301313	-49.360517
5266.138501	-110.976275	14.423631	12.253525	-49.356761
5266.181502	-110.934525	14.292243	12.203482	-49.349619
5266.224504	-110.939060	14.224079	12.174891	-49.383116
5266.267508	-110.975202	14.197684	12.177908	-49.418868
5266.310513	-111.005698	14.183708	12.264454	-49.425269
5266.353519	-111.055380	14.269062	12.318262	-49.412482
5266.396526	-111.102802	14.379243	12.401412	-49.433557
5266.439535	-111.155864	14.455556	12.504874	-49.409483
5266.482545	-111.188607	14.558953	12.612845	-49.404597
5266.525556	-111.211190	14.640899	12.717422	-49.424542
5266.568569	-111.212329	14.762341	12.811837	-49.442227
5266.611583	-111.237167	14.927788	12.913016	-49.435084
5266.654598	-111.256361	15.072913	13.016447	-49.396343
5266.697615	-111.240571	15.186431	13.119871	-49.351962
5266.740633	-111.234938	15.322511	13.136400	-49.330152
5266.783652	-111.210122	15.384108	13.195806	-49.336553
5266.826672	-111.178537	15.371229	13.251824	-49.326029
5266.869694	-111.130029	15.345939	13.281887	-49.314377
5266.912717	-111.080396	15.312752	13.293895	-49.307238
5266.955741	-111.060100	15.278440	13.316057	-49.302357
5266.998767	-111.052216	15.218179	13.375449	-49.297475
5267.041794	-111.019511	15.099257	13.405504	-49.297107
5267.084822	-110.991322	14.969060	13.417507	-49.321559
5267.127852	-110.971030	14.870458	13.388897	-49.352777
5267.170883	-110.947356	14.776375	13.376081	-49.386250
5267.213915	-110.960909	14.717267	13.374547	-49.367830
5267.256949	-110.973333	14.731485	13.348196	-49.334746
5267.299984	-111.002676	14.778413	13.313951	-49.347912
5267.343020	-111.052320	14.818571	13.271813	-49.338519
5267.386057	-111.069251	14.895948	13.162001	-49.315590
5267.429096	-111.094076	15.017307	13.026255	-49.311837
5267.472136	-111.109877	15.155578	12.927736	-49.336281
5267.515177	-111.103120	15.281434	12.856291	-49.333655
5267.558220	-111.133580	15.365554	12.837856	-49.343435
5267.601264	-111.167422	15.440646	12.829572	-49.345320
5267.644309	-111.149386	15.483031	12.780690	-49.391186
5267.687356	-111.135862	15.507370	12.734067	-49.451709
5267.730404	-111.116701	15.506899	12.680681	-49.456973
5267.773453	-111.084009	15.480493	12.639702	-49.506215
5267.816504	-111.074998	15.428154	12.690059	-49.575749
5267.859555	-111.049075	15.338610	12.764092	-49.628366
5267.902608	-111.041193	15.251325	12.803167	-49.679852
5267.945663	-111.043458	15.177576	12.836603	-49.717805
5267.988719	-111.008518	15.159076	12.802390	-49.744482
5268.031776	-110.958923	15.121411	12.736611	-49.766647
5268.074834	-110.911586	15.105169	12.677601	-49.780919
5268.117894	-110.865379	15.096819	12.578010	-49.794062
5268.160955	-110.839466	15.090724	12.516754	-49.844406
5268.204017	-110.813555	15.097029	12.473537	-49.871075
5268.247081	-110.793281	15.111225	12.358180	-49.879705
5268.290146	-110.777517	15.108511	12.228176	-49.887208
5268.333212	-110.735829	15.071983	12.118469	-49.885693
5268.376279	-110.700906	15.052364	11.973828	-49.907848
5268.419348	-110.680638	14.959485	11.833703	-49.906332
5268.462418	-110.690801	14.868865	11.707112	-49.923977
5268.505490	-110.731394	14.791775	11.608705	-49.933731
5268.548562	-110.785507	14.700039	11.626384	-49.949119
5268.591636	-110.849761	14.597039	11.628285	-49.965634
5268.634712	-110.902740	14.537995	11.602013	-49.961862
5268.677788	-110.948955	14.424864	11.615183	-49.949076
5268.720866	-110.998548	14.337657	11.619338	-49.948685
5268.763946	-111.083069	14.289895	11.642648	-49.935900
5268.807026	-111.152937	14.213966	11.697507	-49.940017
5268.850108	-111.216039	14.163956	11.777152	-49.979064
5268.893191	-111.253223	14.122964	11.893974	-49.987686
5268.936276	-111.293785	14.057187	11.971354	-49.996308
5268.979362	-111.316317	13.995921	11.968737	-49.968876
5269.022449	-111.279137	13.962823	11.945841	-49.952712
5269.065537	-111.264491	13.853120	11.927453	-49.986119
5269.108627	-111.226188	13.838054	11.864003	-50.063459
5269.151718	-111.203658	13.856785	11.776901	-50.129530
5269.194811	-111.159726	13.842846	11.626721	-50.186584
5269.237904	-111.131567	13.871713	11.464158	-50.209841
5269.280999	-111.096651	13.901705	11.304985	-50.239856
5269.324096	-111.063990	13.931695	11.103019	-50.282258
5269.367193	-110.991909	13.989842	10.924719	-50.326911
5269.410292	-110.917579	13.993922	10.780219	-50.408729
5269.453392	-110.884926	13.982234	10.662758	-50.440986
5269.496494	-110.845517	14.035869	10.573461	-50.438327
5269.539597	-110.841023	14.026433	10.555120	-50.382737
5269.582701	-110.807249	13.962941	10.612234	-50.338411
5269.625806	-110.800504	13.944498	10.745923	-50.310981
5269.668913	-110.789254	13.874256	10.858207	-50.297065
5269.712021	-110.812914	13.814152	11.009898	-50.250494
5269.755131	-110.827564	13.761935	11.181847	-50.207303
5269.798241	-110.887253	13.646664	11.352661	-50.161863
5269.841353	-110.962701	13.648501	11.475047	-50.102915
5269.884467	-111.021256	13.662723	11.608685	-50.090133
5269.927581	-111.073052	13.620650	11.686019	-50.077352
5269.970697	-111.102327	13.633746	11.707056	-50.084837
5270.013815	-111.155243	13.700882	11.661667	-50.073182
5270.056933	-111.190142	13.753379	11.535222	-50.061529
5270.100053	-111.227291	13.829513	11.441433	-50.057756
5270.143174	-111.225037	13.904517	11.284609	-50.086629
5270.186297	-111.253176	13.961505	11.153685	-50.120004
5270.229421	-111.253172	14.088281	11.037402	-50.161256
5270.272546	-111.241912	14.150888	10.949268	-50.208134
5270.315672	-111.226150	14.187602	10.849882	-50.236999
5270.358800	-111.214890	14.271588	10.783144	-50.225342
5270.401929	-111.214887	14.276782	10.716411	-50.229443
5270.445059	-111.199127	14.203191	10.684571	-50.235795
5270.488191	-111.190120	14.114974	10.707881	-50.244398
5270.531324	-111.173235	14.016633	10.751447	-50.241745
5270.574458	-111.157477	13.928426	10.837775	-50.192952
5270.617594	-111.109084	13.876237	10.884711	-50.140785
5270.660731	-111.073073	13.817298	10.903511	-50.078494
5270.703869	-111.031437	13.705474	10.903179	-50.007204
5270.747009	-111.019060	13.635292	10.901723	-49.922415
5270.790149	-111.005559	13.559488	10.936273	-49.902894
5270.833292	-110.970679	13.525320	10.991075	-49.863121
5270.876435	-110.950429	13.548537	11.041373	-49.834602
5270.919580	-110.918928	13.578504	11.089417	-49.831962
5270.962726	-110.922307	13.601718	11.104831	-49.827072
5271.005873	-110.952687	13.592304	11.105619	-49.852558
5271.049022	-111.004440	13.537890	11.124406	-49.870168
5271.092172	-111.076439	13.449730	11.142068	-49.904651
5271.135324	-111.160808	13.389699	11.219350	-49.967256
5271.178476	-111.205800	13.273426	11.301128	-50.028732
5271.221630	-111.242915	13.099791	11.360403	-50.089080
5271.264785	-111.301400	12.949789	11.424173	-50.165171
5271.307942	-111.331760	12.786298	11.459820	-50.257005
5271.351100	-111.347497	12.644187	11.501088	-50.277973
5271.394259	-111.306995	12.506584	11.533356	-50.312436
5271.437420	-111.249625	12.417352	11.554375	-50.348022
5271.480582	-111.197882	12.347245	11.559647	-50.393727
5271.523745	-111.093284	12.278267	11.558171	-50.416937
5271.566909	-110.968449	12.243031	11.516209	-50.390663
5271.610075	-110.887479	12.267399	11.460755	-50.390256
5271.653242	-110.829006	12.368234	11.374942	-50.351614
5271.696410	-110.763788	12.454445	11.276764	-50.298356
5271.739580	-110.717691	12.527156	11.188713	-50.232732
5271.782751	-110.692960	12.565006	11.079303	-50.218836
5271.825924	-110.687345	12.621969	10.977770	-50.210562
